통계표,업종코드,기업규모,계정항목,단위,변환,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","대기업_중견","자기자본증가율","%","원자료","","","","","","6.62","3.80","2.23","4.66","9.96","6.65","8.46","6.64"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","대기업_중견","매출액증가율","%","원자료","","","","","","4.08","1.33","-0.99","-4.39","14.90","13.16","-0.58","2.08"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중소기업","총자산증가율","%","원자료","7.41","8.14","7.21","7.84","8.34","6.85","6.18","6.27","8.21","10.91","8.43","6.17","6.32"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중소기업","유형자산증가율","%","원자료","9.48","8.69","8.00","8.65","7.38","6.79","6.40","5.79","7.90","9.28","8.58","6.96","7.13"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중소기업","유동자산증가율","%","원자료","5.72","7.54","6.45","6.42","8.98","6.53","5.60","5.96","7.83","12.44","8.90","5.20","5.09"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중소기업","재고자산증가율","%","원자료","5.35","5.33","6.78","3.53","5.74","9.20","8.58","5.79","4.72","16.45","13.48","4.31","4.35"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중소기업","자기자본증가율","%","원자료","12.50","15.28","11.81","12.24","10.45","9.61","10.16","7.80","9.35","12.16","10.91","8.02","7.89"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중소기업","매출액증가율","%","원자료","4.71","5.43","3.48","3.88","3.90","7.66","2.77","1.92","1.55","13.51","12.10","1.64","2.72"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중기업","총자산증가율","%","원자료","","","","","","4.83","4.27","5.45","6.69","10.51","8.03","5.58","6.56"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중기업","유형자산증가율","%","원자료","","","","","","4.41","4.09","3.99","5.04","7.31","7.48","6.30","7.48"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중기업","유동자산증가율","%","원자료","","","","","","4.26","3.54","5.05","6.27","12.79","9.20","4.31","4.82"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중기업","재고자산증가율","%","원자료","","","","","","7.62","6.71","5.07","2.03","18.96","14.76","2.35","2.80"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중기업","자기자본증가율","%","원자료","","","","","","7.37","7.39","6.99","8.25","12.18","9.50","8.41","8.24"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","중기업","매출액증가율","%","원자료","","","","","","4.27","-0.01","-0.33","-0.81","11.80","10.90","-0.51","1.72"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","소기업","총자산증가율","%","원자료","","","","","","8.95","8.20","7.14","9.80","11.30","8.80","6.75","6.06"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","소기업","유형자산증가율","%","원자료","","","","","","9.09","8.61","7.52","10.59","10.99","9.51","7.54","6.81"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","소기업","유동자산증가율","%","원자료","","","","","","8.86","7.72","6.91","9.44","12.11","8.61","6.08","5.37"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","소기업","재고자산증가율","%","원자료","","","","","","11.07","10.80","6.67","7.95","13.79","12.07","6.58","6.10"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","소기업","자기자본증가율","%","원자료","","","","","","12.54","13.94","8.90","10.72","12.14","12.64","7.53","7.45"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","C 제조업","소기업","매출액증가율","%","원자료","","","","","","11.74","6.10","4.74","4.43","15.45","13.49","4.24","3.95"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","종합","총자산증가율","%","원자료","7.29","3.07","5.53","7.86","6.18","12.51","8.63","5.71","5.78","8.91","9.53","2.24","4.96"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","종합","유형자산증가율","%","원자료","6.20","6.22","4.62","7.31","5.23","6.90","8.18","6.30","5.52","6.65","6.13","4.88","5.47"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","종합","유동자산증가율","%","원자료","6.91","0.88","6.42","6.77","6.65","3.29","8.05","8.58","4.44","9.55","15.00","0.27","4.22"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","종합","재고자산증가율","%","원자료","7.34","-5.40","10.48","3.29","3.77","4.62","13.49","4.94","4.47","13.19","24.29","-8.84","2.66"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","종합","자기자본증가율","%","원자료","9.50","6.47","5.03","9.74","8.00","18.57","10.48","-0.15","8.23","5.99","7.24","4.57","6.46"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","종합","매출액증가율","%","원자료","8.52","2.20","3.67","5.18","5.46","3.45","5.51","3.31","6.25","9.52","14.48","1.61","2.31"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","대기업_중견","총자산증가율","%","원자료","","","","","","7.04","4.11","-2.06","2.89","7.09","4.19","4.64","6.11"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","대기업_중견","유형자산증가율","%","원자료","","","","","","2.33","4.86","9.01","-0.18","-1.15","-0.74","3.70","4.49"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","대기업_중견","유동자산증가율","%","원자료","","","","","","-2.81","3.67","0.24","5.64","11.23","10.16","4.55","4.80"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","대기업_중견","재고자산증가율","%","원자료","","","","","","2.32","13.31","1.06","3.75","16.24","29.34","-9.57","0.77"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","대기업_중견","자기자본증가율","%","원자료","","","","","","13.61","4.81","-8.09","3.98","5.52","2.26","8.00","8.41"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","대기업_중견","매출액증가율","%","원자료","","","","","","1.57","0.24","-0.29","5.76","5.96","10.28","5.55","0.92"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중소기업","총자산증가율","%","원자료","13.95","6.47","10.20","11.77","10.65","10.78","10.46","8.81","11.42","14.06","11.55","7.10","7.10"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중소기업","유형자산증가율","%","원자료","11.95","10.22","9.19","10.29","9.87","10.30","10.26","8.63","11.37","13.65","10.76","8.17","7.12"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중소기업","유동자산증가율","%","원자료","13.07","3.09","9.64","10.26","11.38","10.40","10.23","8.55","10.61","14.80","11.97","6.42","6.51"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중소기업","재고자산증가율","%","원자료","12.34","-0.78","8.77","7.49","7.32","9.99","13.72","9.10","9.85","15.64","18.20","3.33","6.70"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중소기업","자기자본증가율","%","원자료","18.78","11.29","11.21","16.55","13.06","14.41","13.22","10.07","12.22","15.90","10.33","9.69","9.85"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중소기업","매출액증가율","%","원자료","9.31","5.16","8.14","8.65","8.30","8.33","7.62","6.81","7.54","14.37","14.13","6.31","5.77"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중기업","총자산증가율","%","원자료","","","","","","9.41","8.05","8.50","9.89","12.94","12.26","6.13","7.52"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중기업","유형자산증가율","%","원자료","","","","","","9.76","7.89","8.07","9.12","11.70","10.05","8.15","8.06"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중기업","유동자산증가율","%","원자료","","","","","","7.39","7.38","8.39","8.41","14.44","13.69","5.46","5.89"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중기업","재고자산증가율","%","원자료","","","","","","5.92","13.25","8.94","6.99","15.09","24.86","-0.54","5.83"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중기업","자기자본증가율","%","원자료","","","","","","13.76","11.92","8.97","11.96","16.92","10.29","8.74","10.03"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","중기업","매출액증가율","%","원자료","","","","","","4.59","3.20","3.46","5.90","11.11","12.44","4.18","3.64"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","소기업","총자산증가율","%","원자료","","","","","","11.83","12.31","9.06","12.63","14.86","11.03","7.88","6.76"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","소기업","유형자산증가율","%","원자료","","","","","","10.67","11.88","9.02","12.97","14.89","11.22","8.19","6.41"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","소기업","유동자산증가율","%","원자료","","","","","","12.79","12.46","8.69","12.39","15.05","10.64","7.22","7.05"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","소기업","재고자산증가율","%","원자료","","","","","","13.31","14.09","9.24","12.37","16.07","13.06","6.70","7.42"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","소기업","자기자본증가율","%","원자료","","","","","","15.04","14.56","11.24","12.51","14.93","10.38","10.74","9.64"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  C10 식료품","소기업","매출액증가율","%","원자료","","","","","","12.27","12.28","10.45","9.26","17.62","15.89","8.71","8.25"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","종합","총자산증가율","%","원자료","5.05","4.62","7.47","9.49","6.81","8.21","6.70","4.40","7.51","8.90","10.10","4.66","5.40"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","종합","유형자산증가율","%","원자료","6.38","8.05","6.23","7.44","4.49","7.13","7.19","7.39","7.86","6.07","8.16","6.06","6.10"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","종합","유동자산증가율","%","원자료","7.49","1.94","7.76","8.76","7.62","6.95","8.69","3.57","7.97","11.09","11.66","3.07","3.19"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","종합","재고자산증가율","%","원자료","5.10","-3.19","11.19","4.71","3.01","5.83","15.71","4.16","4.77","11.22","24.27","-3.48","3.77"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","종합","자기자본증가율","%","원자료","7.24","7.93","6.99","10.54","9.43","9.88","5.08","1.56","7.52","7.26","8.21","7.40","5.21"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","종합","매출액증가율","%","원자료","3.53","1.79","6.66","7.09","6.18","5.88","2.66","2.00","7.21","12.54","13.78","3.14","2.14"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    C101-4 육류, 수산물, 과실 가공 및 유지, 낙농제품","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
