통계표,업종코드,기업규모,계정항목,단위,변환,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A01 농업","소기업","순운전자본대총자본","%","원자료","","","","","","0.79","-0.30","-1.10","0.14","0.34","0.14","-1.50","-2.09"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","자기자본비율","%","원자료","46.77","46.61","41.76","45.27","44.54","38.99","37.88","37.00","37.25","41.22","49.48","35.92","36.77"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","유동비율","%","원자료","128.80","116.83","121.11","109.90","136.29","91.68","97.37","104.60","107.21","125.66","108.07","124.79","124.74"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","당좌비율","%","원자료","85.37","73.42","70.81","76.63","103.48","60.24","59.07","62.74","67.32","83.00","69.84","82.00","81.18"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","현금비율","%","원자료","12.89","10.79","11.09","17.43","32.78","9.03","8.99","11.51","13.51","15.54","16.53","13.43","16.05"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","비유동비율","%","원자료","116.90","126.29","138.41","134.43","126.19","170.20","168.18","177.11","163.16","145.02","133.89","141.67","138.56"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","비유동장기적합률","%","원자료","84.36","90.86","88.71","94.52","82.82","104.82","101.56","97.74","95.84","87.92","96.34","83.91","83.97"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","부채비율","%","원자료","113.83","114.53","139.45","120.92","124.53","156.46","163.97","170.27","168.47","142.57","102.09","178.42","171.93"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","유동부채비율","%","원자료","75.26","75.53","83.43","78.69","72.15","94.08","98.37","89.06","98.23","77.63","63.11","109.59","106.91"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","비유동부채비율","%","원자료","38.57","39.00","56.02","42.22","52.38","62.38","65.59","81.21","70.24","64.94","38.98","68.83","65.02"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","차입금의존도","%","원자료","32.14","34.32","43.10","40.02","40.64","44.86","45.40","45.34","47.75","42.24","36.89","45.36","43.44"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","차입금대매출액","%","원자료","34.77","43.11","55.45","58.29","58.86","61.07","66.05","69.10","78.57","69.24","62.98","59.72","56.90"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","매출채권대매입채무","%","원자료","121.32","137.11","161.51","151.55","161.05","165.85","143.82","131.13","183.02","148.76","173.21","159.77","138.86"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","종합","순운전자본대총자본","%","원자료","10.14","5.92","7.35","3.53","11.66","-3.05","-0.98","1.52","2.64","8.21","2.52","9.76","9.73"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","자기자본비율","%","원자료","","","","","","46.76","47.52","45.96","48.06","51.42","60.32","55.51","49.67"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","유동비율","%","원자료","","","","","","74.04","87.08","90.22","88.46","121.42","91.08","92.47","80.97"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","당좌비율","%","원자료","","","","","","48.97","53.30","51.75","62.21","85.97","60.97","62.87","56.31"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","현금비율","%","원자료","","","","","","2.67","6.27","7.91","10.27","10.04","16.36","2.48","5.44"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","비유동비율","%","원자료","","","","","","167.11","155.11","169.35","150.56","135.96","127.00","111.05","125.73"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","비유동장기적합률","%","원자료","","","","","","110.87","105.59","103.19","105.25","92.94","103.08","105.34","116.45"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","부채비율","%","원자료","","","","","","113.85","110.44","117.58","108.08","94.48","65.78","80.15","101.32"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","유동부채비율","%","원자료","","","","","","63.13","63.54","53.46","65.03","48.20","42.57","74.73","93.36"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","비유동부채비율","%","원자료","","","","","","50.72","46.90","64.12","43.05","46.28","23.21","5.42","7.96"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","차입금의존도","%","원자료","","","","","","40.02","40.69","40.43","42.78","36.78","29.99","33.41","37.15"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","차입금대매출액","%","원자료","","","","","","56.34","61.41","60.95","82.23","77.69","63.91","38.42","41.57"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","매출채권대매입채무","%","원자료","","","","","","200.77","189.07","142.88","292.97","154.70","234.43","329.03","158.17"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","대기업_중견","순운전자본대총자본","%","원자료","","","","","","-7.66","-3.90","-2.40","-3.61","5.31","-2.29","-3.12","-8.82"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","자기자본비율","%","원자료","32.63","28.75","22.57","28.49","28.74","30.32","27.94","27.34","26.01","31.29","30.77","30.97","33.15"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","유동비율","%","원자료","113.46","100.59","115.70","98.99","100.77","106.40","104.57","113.70","121.30","127.56","125.61","132.07","136.32"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","당좌비율","%","원자료","69.95","59.32","55.13","62.36","66.85","70.86","63.11","69.11","70.97","80.57","78.61","85.95","87.40"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","현금비율","%","원자료","8.02","5.84","8.61","10.50","13.02","14.54","10.90","13.77","15.91","18.40","16.13","15.23","18.12"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","비유동비율","%","원자료","145.51","177.53","209.48","188.31","185.72","175.54","191.11","192.10","187.92","160.68","158.43","155.69","144.69"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","비유동장기적합률","%","원자료","88.40","99.44","86.86","100.89","99.34","94.98","96.32","90.18","84.48","82.39","82.35","79.31","77.57"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","부채비율","%","원자료","206.43","247.86","343.01","251.06","247.93","229.86","257.90","265.75","284.47","219.64","225.03","222.93","201.68"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","유동부채비율","%","원자료","141.83","169.34","201.84","164.42","160.98","145.04","159.50","152.72","162.03","124.62","132.64","126.64","115.16"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","비유동부채비율","%","원자료","64.60","78.52","141.16","86.64","86.95","84.82","98.40","113.03","122.43","95.02","92.39","96.30","86.52"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","차입금의존도","%","원자료","38.49","42.74","57.77","51.22","51.65","50.37","50.26","50.75","52.93","47.62","49.02","48.63","45.55"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","차입금대매출액","%","원자료","37.80","48.36","69.64","69.35","75.24","67.70","70.64","77.58","75.66","63.71","66.17","69.43","64.92"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","매출채권대매입채무","%","원자료","94.11","93.63","109.36","100.29","115.17","125.80","108.06","122.70","141.30","143.90","128.89","129.68","133.10"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중소기업","순운전자본대총자본","%","원자료","6.23","0.29","7.15","-0.47","0.35","2.81","2.04","5.72","8.98","10.75","10.45","12.58","13.87"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","자기자본비율","%","원자료","","","","","","37.37","28.73","32.08","28.74","41.99","40.35","39.37","37.45"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","유동비율","%","원자료","","","","","","82.05","79.76","92.20","99.20","110.21","104.86","110.10","110.50"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","당좌비율","%","원자료","","","","","","62.46","52.28","63.34","58.87","72.93","64.00","74.51","77.90"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","현금비율","%","원자료","","","","","","12.44","7.91","13.72","14.00","16.54","12.11","10.63","12.96"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","비유동비율","%","원자료","","","","","","148.70","195.34","169.68","152.27","123.94","123.44","132.87","132.34"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","비유동장기적합률","%","원자료","","","","","","121.20","124.76","107.62","101.04","92.13","95.54","92.28","91.18"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","부채비율","%","원자료","","","","","","167.57","248.08","211.75","247.95","138.14","147.86","153.98","167.00"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","유동부채비율","%","원자료","","","","","","144.88","191.50","154.08","197.26","103.61","118.65","110.00","121.86"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","비유동부채비율","%","원자료","","","","","","22.69","56.58","57.67","50.70","34.53","29.21","43.98","45.14"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","차입금의존도","%","원자료","","","","","","38.70","38.99","35.77","41.88","28.89","30.51","31.03","32.67"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","차입금대매출액","%","원자료","","","","","","42.43","41.55","42.43","39.04","28.48","29.81","31.07","34.42"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","매출채권대매입채무","%","원자료","","","","","","64.29","64.42","81.04","87.74","96.65","85.95","114.64","118.60"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","중기업","순운전자본대총자본","%","원자료","","","","","","-9.72","-11.14","-3.85","-0.45","4.44","2.33","4.37","4.79"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","자기자본비율","%","원자료","","","","","","26.78","27.48","24.93","25.13","25.53","25.65","26.10","30.33"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","유동비율","%","원자료","","","","","","123.38","125.10","127.99","132.12","138.65","139.93","147.02","159.52"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","당좌비율","%","원자료","","","","","","76.72","72.06","72.95","76.89","85.46","88.69","93.74","95.94"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","현금비율","%","원자료","","","","","","16.00","13.36","13.81","16.85","19.59","18.90","18.36","22.75"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","비유동비율","%","원자료","","","","","","194.31","188.54","206.79","201.10","193.13","187.83","175.62","154.68"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","비유동장기적합률","%","원자료","","","","","","85.13","84.28","82.95","80.77","77.73","76.51","72.57","70.31"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","부채비율","%","원자료","","","","","","273.40","263.84","301.13","297.97","291.65","289.87","283.18","229.73"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","유동부채비율","%","원자료","","","","","","145.15","140.12","151.84","149.01","143.18","144.39","141.17","109.74"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","비유동부채비율","%","원자료","","","","","","128.25","123.72","149.29","148.96","148.48","145.48","142.01","119.99"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","차입금의존도","%","원자료","","","","","","56.22","56.79","58.38","56.50","57.68","58.91","58.82","53.99"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","차입금대매출액","%","원자료","","","","","","86.56","98.14","109.41","97.87","99.06","99.01","108.56","96.74"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","매출채권대매입채무","%","원자료","","","","","","168.44","135.95","141.78","162.58","161.87","148.33","135.19","139.25"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","A03 어업","소기업","순운전자본대총자본","%","원자료","","","","","","9.09","9.67","10.59","12.03","14.13","14.79","17.32","19.81"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","B 광업","종합","자기자본비율","%","원자료","46.18","45.95","40.03","25.26","24.12","17.32","12.39","8.41","-7.06","-7.33","-10.03","-6.28","-10.55"
